group	entity	year	antigen	coverage_category	coverage	continent
COUNTRIES	Antigua and Barbuda	2023	MCV2	OFFICIAL	87	North America
COUNTRIES	Argentina	2023	MCV1	OFFICIAL	79.51	South America
COUNTRIES	Argentina	2023	MCV2	OFFICIAL	54.23	South America
COUNTRIES	Armenia	2023	MCV1	OFFICIAL	95.76	Europe
COUNTRIES	Armenia	2023	MCV2	OFFICIAL	95.99	Europe
COUNTRIES	Aruba	2023	MCV2	OFFICIAL	81.13	NA
COUNTRIES	Aruba	2023	MCV1	OFFICIAL	93.2	NA
COUNTRIES	Australia	2023	MCV1	OFFICIAL	91.48	Oceania
COUNTRIES	Australia	2023	MCV2	OFFICIAL	92.65	Oceania
COUNTRIES	Austria	2023	MCV1	OFFICIAL	90	Europe
COUNTRIES	Austria	2023	MCV2	OFFICIAL	81	Europe
COUNTRIES	Azerbaijan	2023	MCV1	OFFICIAL	96.23	Europe
COUNTRIES	Azerbaijan	2023	MCV2	OFFICIAL	93.23	Europe
COUNTRIES	Bahamas	2023	MCV1	OFFICIAL	86.34	North America
COUNTRIES	Bahamas	2023	MCV2	OFFICIAL	52.73	North America
COUNTRIES	Bahrain	2023	MCV1	OFFICIAL	100	Asia
COUNTRIES	Bahrain	2023	MCV2	OFFICIAL	100	Asia
COUNTRIES	Bangladesh	2023	MCV2	OFFICIAL	89.1	Asia
COUNTRIES	Bangladesh	2023	MCV1	OFFICIAL	88.6	Asia
COUNTRIES	Barbados	2023	MCV2	OFFICIAL	75.74	North America
COUNTRIES	Barbados	2023	MCV1	OFFICIAL	89.47	North America
COUNTRIES	Belarus	2023	MCV2	OFFICIAL	94.86	Europe
COUNTRIES	Belarus	2023	MCV1	OFFICIAL	97.05	Europe
COUNTRIES	Belgium	2023	MCV1	OFFICIAL	96.1	Europe
COUNTRIES	Belgium	2023	MCV2	OFFICIAL	82.2	Europe
COUNTRIES	Belize	2023	MCV2	OFFICIAL	87.85	North America
COUNTRIES	Belize	2023	MCV1	OFFICIAL	92.97	North America
COUNTRIES	Benin	2023	MCV1	OFFICIAL	78	Africa
COUNTRIES	Bermuda	2023	MCV2	OFFICIAL	74.86	NA
COUNTRIES	Bermuda	2023	MCV1	OFFICIAL	95.31	NA
COUNTRIES	Bhutan	2023	MCV2	OFFICIAL	103.21	Asia
COUNTRIES	Bhutan	2023	MCV1	OFFICIAL	98.69	Asia
COUNTRIES	Bolivia	2023	MCV1	OFFICIAL	68.12	South America
COUNTRIES	Bolivia	2023	MCV2	OFFICIAL	50.29	South America
COUNTRIES	Bosnia and Herzegovina	2023	MCV2	OFFICIAL	62.8	Europe
COUNTRIES	Bosnia and Herzegovina	2023	MCV1	OFFICIAL	55.2	Europe
COUNTRIES	Brazil	2023	MCV2	OFFICIAL	63.54	South America
COUNTRIES	Brazil	2023	MCV1	OFFICIAL	86.76	South America
COUNTRIES	British Virgin Islands	2023	MCV1	OFFICIAL	86.25	NA
COUNTRIES	British Virgin Islands	2023	MCV2	OFFICIAL	72.5	NA
COUNTRIES	Brunei	2023	MCV1	OFFICIAL	97.42	Asia
COUNTRIES	Brunei	2023	MCV2	OFFICIAL	98.67	Asia
COUNTRIES	Bulgaria	2023	MCV1	OFFICIAL	91.6	Europe
COUNTRIES	Bulgaria	2023	MCV2	OFFICIAL	87.4	Europe
COUNTRIES	Burkina	2023	MCV2	OFFICIAL	83.77	Africa
COUNTRIES	Burkina	2023	MCV1	OFFICIAL	93.69	Africa
COUNTRIES	Burundi	2023	MCV2	OFFICIAL	80	Africa
COUNTRIES	Burundi	2023	MCV1	OFFICIAL	85.9	Africa
COUNTRIES	Cameroon	2023	MCV1	OFFICIAL	71	Africa
COUNTRIES	Cameroon	2023	MCV2	OFFICIAL	45	Africa
COUNTRIES	Canada	2023	MCV1	OFFICIAL	92	North America
COUNTRIES	Canada	2023	MCV2	OFFICIAL	79	North America
COUNTRIES	Cayman Islands	2023	MCV1	OFFICIAL	93.87	NA
COUNTRIES	Cayman Islands	2023	MCV2	OFFICIAL	86.28	NA
COUNTRIES	Central African Republic	2023	MCV1	OFFICIAL	101.86	Africa
COUNTRIES	Chad	2023	MCV2	OFFICIAL	51.74	Africa
COUNTRIES	Chad	2023	MCV1	OFFICIAL	94.5	Africa
COUNTRIES	Chile	2023	MCV1	OFFICIAL	93.58	South America
COUNTRIES	Chile	2023	MCV2	OFFICIAL	69.98	South America
COUNTRIES	China	2023	MCV1	OFFICIAL	97.11	Asia
COUNTRIES	China	2023	MCV2	OFFICIAL	95.42	Asia
COUNTRIES	Hong Kong	2023	MCV1	OFFICIAL	95	Asia
COUNTRIES	China, Macao SAR	2023	MCV1	OFFICIAL	97.34	NA
COUNTRIES	China, Macao SAR	2023	MCV2	OFFICIAL	96.34	NA
COUNTRIES	Colombia	2023	MCV2	OFFICIAL	83.76	South America
COUNTRIES	Colombia	2023	MCV1	OFFICIAL	92.55	South America
COUNTRIES	Congo	2023	MCV2	OFFICIAL	46	Africa
COUNTRIES	Congo	2023	MCV1	OFFICIAL	75	Africa
COUNTRIES	Costa Rica	2023	MCV2	OFFICIAL	83.42	North America
COUNTRIES	Costa Rica	2023	MCV1	OFFICIAL	93.28	North America
COUNTRIES	Ivory Coast	2023	MCV1	OFFICIAL	93	Africa
COUNTRIES	Ivory Coast	2023	MCV2	OFFICIAL	42.72	Africa
COUNTRIES	Croatia	2023	MCV1	OFFICIAL	90.08	Europe
COUNTRIES	Croatia	2023	MCV2	OFFICIAL	90.05	Europe
COUNTRIES	Cuba	2023	MCV1	OFFICIAL	99.95	North America
COUNTRIES	Cuba	2023	MCV2	OFFICIAL	99.22	North America
COUNTRIES	Cyprus	2023	MCV1	OFFICIAL	81.5	Europe
COUNTRIES	Cyprus	2023	MCV2	OFFICIAL	79.56	Europe
COUNTRIES	Czechia	2023	MCV1	OFFICIAL	86.97	Europe
COUNTRIES	North Korea	2023	MCV2	OFFICIAL	16.31	Asia
COUNTRIES	North Korea	2023	MCV1	OFFICIAL	28.15	Asia
COUNTRIES	Democratic Republic of Congo	2023	MCV1	OFFICIAL	52	Africa
COUNTRIES	Democratic Republic of Congo	2023	MCV2	OFFICIAL	18	Africa
COUNTRIES	Denmark	2023	MCV2	OFFICIAL	93.42	Europe
COUNTRIES	Denmark	2023	MCV1	OFFICIAL	94.7	Europe
COUNTRIES	Djibouti	2023	MCV1	OFFICIAL	95.06	Africa
COUNTRIES	Djibouti	2023	MCV2	OFFICIAL	80.19	Africa
COUNTRIES	Dominica	2023	MCV2	OFFICIAL	99.06	North America
COUNTRIES	Dominica	2023	MCV1	OFFICIAL	97.61	North America
COUNTRIES	Dominican Republic	2023	MCV1	OFFICIAL	94	North America
COUNTRIES	Dominican Republic	2023	MCV2	OFFICIAL	70	North America
COUNTRIES	Ecuador	2023	MCV2	OFFICIAL	81	South America
COUNTRIES	Ecuador	2023	MCV1	OFFICIAL	97	South America
COUNTRIES	Egypt	2023	MCV1	OFFICIAL	95.67	Africa
COUNTRIES	Egypt	2023	MCV2	OFFICIAL	94.96	Africa
COUNTRIES	El Salvador	2023	MCV1	OFFICIAL	99.67	North America
COUNTRIES	El Salvador	2023	MCV2	OFFICIAL	71.4	North America
COUNTRIES	Equatorial Guinea	2023	MCV1	OFFICIAL	60.62	Africa
COUNTRIES	Equatorial Guinea	2023	MCV2	OFFICIAL	27.97	Africa
COUNTRIES	Eritrea	2023	MCV2	OFFICIAL	85	Africa
COUNTRIES	Eritrea	2023	MCV1	OFFICIAL	93	Africa
COUNTRIES	Estonia	2023	MCV2	OFFICIAL	72.9	Europe
COUNTRIES	Estonia	2023	MCV1	OFFICIAL	84.4	Europe
COUNTRIES	Swaziland	2023	MCV2	OFFICIAL	82.39	Africa
COUNTRIES	Swaziland	2023	MCV1	OFFICIAL	84.63	Africa
COUNTRIES	Ethiopia	2023	MCV1	OFFICIAL	94.68	Africa
COUNTRIES	Ethiopia	2023	MCV2	OFFICIAL	83.07	Africa
COUNTRIES	Fiji	2023	MCV2	OFFICIAL	82.93	Oceania
COUNTRIES	Fiji	2023	MCV1	OFFICIAL	95.23	Oceania
COUNTRIES	Finland	2023	MCV1	OFFICIAL	94	Europe
COUNTRIES	Finland	2023	MCV2	OFFICIAL	92	Europe
COUNTRIES	France	2023	MCV2	OFFICIAL	92.8	Europe
COUNTRIES	France	2023	MCV1	OFFICIAL	95.1	Europe
COUNTRIES	Gabon	2023	MCV1	OFFICIAL	65.94	Africa
COUNTRIES	Gambia	2023	MCV2	OFFICIAL	73.09	Africa
COUNTRIES	Gambia	2023	MCV1	OFFICIAL	80.19	Africa
COUNTRIES	Georgia	2023	MCV1	OFFICIAL	95	Europe
COUNTRIES	Georgia	2023	MCV2	OFFICIAL	86	Europe
COUNTRIES	Germany	2023	MCV2	OFFICIAL	91	Europe
COUNTRIES	Germany	2023	MCV1	OFFICIAL	96	Europe
COUNTRIES	Ghana	2023	MCV2	OFFICIAL	78.5	Africa
COUNTRIES	Ghana	2023	MCV1	OFFICIAL	90	Africa
COUNTRIES	Greece	2023	MCV1	OFFICIAL	90.86	Europe
COUNTRIES	Greece	2023	MCV2	OFFICIAL	71.16	Europe
COUNTRIES	Grenada	2023	MCV2	OFFICIAL	84.2	North America
COUNTRIES	Grenada	2023	MCV1	OFFICIAL	82.24	North America
COUNTRIES	Guatemala	2023	MCV1	OFFICIAL	88.09	North America
COUNTRIES	Guatemala	2023	MCV2	OFFICIAL	76.96	North America
COUNTRIES	Guinea	2023	MCV2	OFFICIAL	35	Africa
COUNTRIES	Guinea	2023	MCV1	OFFICIAL	52	Africa
COUNTRIES	Guinea-Bissau	2023	MCV1	OFFICIAL	63	Africa
COUNTRIES	Guyana	2023	MCV2	OFFICIAL	99.06	South America
COUNTRIES	Guyana	2023	MCV1	OFFICIAL	103	South America
COUNTRIES	Haiti	2023	MCV1	OFFICIAL	93.69	North America
COUNTRIES	Haiti	2023	MCV2	OFFICIAL	66.96	North America
COUNTRIES	Honduras	2023	MCV2	OFFICIAL	73.97	North America
COUNTRIES	Honduras	2023	MCV1	OFFICIAL	77.19	North America
COUNTRIES	Hungary	2023	MCV1	OFFICIAL	99.86	Europe
COUNTRIES	Hungary	2023	MCV2	OFFICIAL	99.74	Europe
COUNTRIES	Iceland	2023	MCV2	OFFICIAL	89.46	Europe
COUNTRIES	Iceland	2023	MCV1	OFFICIAL	91.28	Europe
COUNTRIES	India	2023	MCV2	OFFICIAL	89.84	Asia
COUNTRIES	India	2023	MCV1	OFFICIAL	93.35	Asia
COUNTRIES	Indonesia	2023	MCV2	OFFICIAL	69	Asia
COUNTRIES	Indonesia	2023	MCV1	OFFICIAL	82	Asia
COUNTRIES	Iran	2023	MCV1	OFFICIAL	99.7	Asia
COUNTRIES	Iran	2023	MCV2	OFFICIAL	99.52	Asia
COUNTRIES	Iraq	2023	MCV1	OFFICIAL	107.38	Asia
COUNTRIES	Iraq	2023	MCV2	OFFICIAL	83.03	Asia
COUNTRIES	Ireland	2023	MCV1	OFFICIAL	89.48	Europe
COUNTRIES	Ireland	2023	MCV2	OFFICIAL	89.43	Europe
COUNTRIES	Italy	2023	MCV2	OFFICIAL	84.79	Europe
COUNTRIES	Italy	2023	MCV1	OFFICIAL	94.64	Europe
COUNTRIES	Jamaica	2023	MCV2	OFFICIAL	89.02	North America
COUNTRIES	Jamaica	2023	MCV1	OFFICIAL	92.6	North America
COUNTRIES	Jordan	2023	MCV2	OFFICIAL	89	Asia
COUNTRIES	Jordan	2023	MCV1	OFFICIAL	95	Asia
COUNTRIES	Kazakhstan	2023	MCV2	OFFICIAL	99.6	Asia
COUNTRIES	Kazakhstan	2023	MCV1	OFFICIAL	99.8	Asia
COUNTRIES	Kenya	2023	MCV2	OFFICIAL	62	Africa
COUNTRIES	Kenya	2023	MCV1	OFFICIAL	85	Africa
COUNTRIES	Kosovo (in accordance with UN Security Council resolution 1244 (1999))	2023	MCV1	OFFICIAL	91.76	NA
COUNTRIES	Kosovo (in accordance with UN Security Council resolution 1244 (1999))	2023	MCV2	OFFICIAL	91.76	NA
COUNTRIES	Kuwait	2023	MCV2	OFFICIAL	90.92	Asia
COUNTRIES	Kuwait	2023	MCV1	OFFICIAL	98.54	Asia
COUNTRIES	Kyrgyzstan	2023	MCV2	OFFICIAL	92.66	Asia
COUNTRIES	Kyrgyzstan	2023	MCV1	OFFICIAL	96.23	Asia
COUNTRIES	Laos	2023	MCV1	OFFICIAL	86.41	Asia
COUNTRIES	Laos	2023	MCV2	OFFICIAL	72.85	Asia
COUNTRIES	Latvia	2023	MCV1	OFFICIAL	101.33	Europe
COUNTRIES	Latvia	2023	MCV2	OFFICIAL	91.75	Europe
COUNTRIES	Lebanon	2023	MCV1	OFFICIAL	91.86	Asia
COUNTRIES	Lebanon	2023	MCV2	OFFICIAL	66.18	Asia
COUNTRIES	Lesotho	2023	MCV1	OFFICIAL	76.08	Africa
COUNTRIES	Lesotho	2023	MCV2	OFFICIAL	71.72	Africa
COUNTRIES	Liberia	2023	MCV2	OFFICIAL	60	Africa
COUNTRIES	Liberia	2023	MCV1	OFFICIAL	99	Africa
COUNTRIES	Libya	2023	MCV1	OFFICIAL	92.33	Africa
COUNTRIES	Libya	2023	MCV2	OFFICIAL	91.07	Africa
COUNTRIES	Lithuania	2023	MCV2	OFFICIAL	85.72	Europe
COUNTRIES	Lithuania	2023	MCV1	OFFICIAL	87.08	Europe
COUNTRIES	Luxembourg	2023	MCV1	OFFICIAL	99.7	Europe
COUNTRIES	Luxembourg	2023	MCV2	OFFICIAL	93.7	Europe
COUNTRIES	Madagascar	2023	MCV1	OFFICIAL	77.82	Africa
COUNTRIES	Madagascar	2023	MCV2	OFFICIAL	72.46	Africa
COUNTRIES	Malawi	2023	MCV2	OFFICIAL	65	Africa
COUNTRIES	Malawi	2023	MCV1	OFFICIAL	87	Africa
COUNTRIES	Malaysia	2023	MCV1	OFFICIAL	107.51	Asia
COUNTRIES	Malaysia	2023	MCV2	OFFICIAL	102.6	Asia
COUNTRIES	Maldives	2023	MCV2	OFFICIAL	98.99	Asia
COUNTRIES	Maldives	2023	MCV1	OFFICIAL	98.69	Asia
COUNTRIES	Mali	2023	MCV2	OFFICIAL	50	Africa
COUNTRIES	Mali	2023	MCV1	OFFICIAL	77.4	Africa
COUNTRIES	Malta	2023	MCV2	OFFICIAL	84.4	Europe
COUNTRIES	Malta	2023	MCV1	OFFICIAL	94.81	Europe
COUNTRIES	Marshall Islands	2023	MCV1	OFFICIAL	87.78	Oceania
COUNTRIES	Marshall Islands	2023	MCV2	OFFICIAL	61.19	Oceania
COUNTRIES	Mauritania	2023	MCV1	OFFICIAL	91.64	Africa
COUNTRIES	Mauritania	2023	MCV2	OFFICIAL	23.6	Africa
COUNTRIES	Mauritius	2023	MCV1	OFFICIAL	96	Africa
COUNTRIES	Mauritius	2023	MCV2	OFFICIAL	94	Africa
COUNTRIES	Mexico	2023	MCV1	OFFICIAL	76.35	North America
COUNTRIES	Mexico	2023	MCV2	OFFICIAL	73.69	North America
COUNTRIES	Micronesia	2023	MCV2	OFFICIAL	58.64	Oceania
COUNTRIES	Micronesia	2023	MCV1	OFFICIAL	85.67	Oceania
COUNTRIES	Monaco	2023	MCV2	OFFICIAL	80	Europe
COUNTRIES	Mongolia	2023	MCV2	OFFICIAL	95.75	Asia
COUNTRIES	Mongolia	2023	MCV1	OFFICIAL	96.22	Asia
COUNTRIES	Montenegro	2023	MCV1	OFFICIAL	23.87	Europe
COUNTRIES	Montenegro	2023	MCV2	OFFICIAL	68.62	Europe
COUNTRIES	Montserrat	2023	MCV1	OFFICIAL	120	NA
COUNTRIES	Montserrat	2023	MCV2	OFFICIAL	97.83	NA
COUNTRIES	Mozambique	2023	MCV1	OFFICIAL	85	Africa
COUNTRIES	Mozambique	2023	MCV2	OFFICIAL	67	Africa
COUNTRIES	Burma (Myanmar)	2023	MCV1	OFFICIAL	73.76	Asia
COUNTRIES	Burma (Myanmar)	2023	MCV2	OFFICIAL	64.78	Asia
COUNTRIES	Namibia	2023	MCV2	OFFICIAL	79	Africa
COUNTRIES	Namibia	2023	MCV1	OFFICIAL	101	Africa
COUNTRIES	Nepal	2023	MCV1	OFFICIAL	93	Asia
COUNTRIES	Nepal	2023	MCV2	OFFICIAL	89	Asia
COUNTRIES	Netherlands	2023	MCV2	OFFICIAL	81.17	Europe
COUNTRIES	Netherlands	2023	MCV1	OFFICIAL	88.79	Europe
COUNTRIES	New Zealand	2023	MCV2	OFFICIAL	84.03	Oceania
COUNTRIES	New Zealand	2023	MCV1	OFFICIAL	88.94	Oceania
COUNTRIES	Nicaragua	2023	MCV1	OFFICIAL	100.58	North America
COUNTRIES	Nicaragua	2023	MCV2	OFFICIAL	98.14	North America
COUNTRIES	Niger	2023	MCV1	OFFICIAL	80	Africa
COUNTRIES	Niger	2023	MCV2	OFFICIAL	68	Africa
COUNTRIES	Nigeria	2023	MCV1	OFFICIAL	60	Africa
COUNTRIES	Nigeria	2023	MCV2	OFFICIAL	37	Africa
COUNTRIES	Niue	2023	MCV2	OFFICIAL	100	NA
COUNTRIES	Niue	2023	MCV1	OFFICIAL	100	NA
COUNTRIES	Macedonia	2023	MCV1	OFFICIAL	73.37	Europe
COUNTRIES	Macedonia	2023	MCV2	OFFICIAL	87.69	Europe
COUNTRIES	Northern Mariana Islands	2023	MCV1	OFFICIAL	86.31	NA
COUNTRIES	Northern Mariana Islands	2023	MCV2	OFFICIAL	94.52	NA
COUNTRIES	Norway	2023	MCV2	OFFICIAL	94.46	Europe
COUNTRIES	Norway	2023	MCV1	OFFICIAL	95.82	Europe
COUNTRIES	occupied Palestinian territory, including east Jerusalem	2023	MCV2	OFFICIAL	89.24	NA
COUNTRIES	occupied Palestinian territory, including east Jerusalem	2023	MCV1	OFFICIAL	89.32	NA
COUNTRIES	Oman	2023	MCV2	OFFICIAL	99.74	Asia
COUNTRIES	Oman	2023	MCV1	OFFICIAL	99.81	Asia
COUNTRIES	Pakistan	2023	MCV1	OFFICIAL	84	Asia
COUNTRIES	Pakistan	2023	MCV2	OFFICIAL	80	Asia
COUNTRIES	Palau	2023	MCV2	OFFICIAL	88.61	Oceania
COUNTRIES	Palau	2023	MCV1	OFFICIAL	96.06	Oceania
COUNTRIES	Panama	2023	MCV1	OFFICIAL	88.29	North America
COUNTRIES	Panama	2023	MCV2	OFFICIAL	77.34	North America
COUNTRIES	Papua New Guinea	2023	MCV1	OFFICIAL	52.43	Oceania
COUNTRIES	Papua New Guinea	2023	MCV2	OFFICIAL	47.96	Oceania
COUNTRIES	Paraguay	2023	MCV2	OFFICIAL	63	South America
COUNTRIES	Paraguay	2023	MCV1	OFFICIAL	101	South America
COUNTRIES	Peru	2023	MCV1	OFFICIAL	84.4	South America
COUNTRIES	Peru	2023	MCV2	OFFICIAL	65.6	South America
COUNTRIES	Philippines	2023	MCV1	OFFICIAL	73.83	Asia
COUNTRIES	Philippines	2023	MCV2	OFFICIAL	69.02	Asia
COUNTRIES	Portugal	2023	MCV2	OFFICIAL	95.4	Europe
COUNTRIES	Portugal	2023	MCV1	OFFICIAL	98.4	Europe
COUNTRIES	Qatar	2023	MCV1	OFFICIAL	99.6	Asia
COUNTRIES	Qatar	2023	MCV2	OFFICIAL	98.8	Asia
COUNTRIES	South Korea	2023	MCV1	OFFICIAL	97	Asia
COUNTRIES	South Korea	2023	MCV2	OFFICIAL	96	Asia
COUNTRIES	Republic of Moldova	2023	MCV2	OFFICIAL	92.8	NA
COUNTRIES	Republic of Moldova	2023	MCV1	OFFICIAL	85	NA
COUNTRIES	Romania	2023	MCV1	OFFICIAL	78	Europe
COUNTRIES	Romania	2023	MCV2	OFFICIAL	62.1	Europe
COUNTRIES	Russia	2023	MCV1	OFFICIAL	96.78	Asia
COUNTRIES	Russia	2023	MCV2	OFFICIAL	72.85	Asia
COUNTRIES	Rwanda	2023	MCV1	OFFICIAL	95.67	Africa
COUNTRIES	Rwanda	2023	MCV2	OFFICIAL	88.24	Africa
COUNTRIES	Saint Kitts and Nevis	2023	MCV1	OFFICIAL	95.26	North America
COUNTRIES	Saint Kitts and Nevis	2023	MCV2	OFFICIAL	93.72	North America
COUNTRIES	Saint Lucia	2023	MCV1	OFFICIAL	84.6	North America
COUNTRIES	Saint Lucia	2023	MCV2	OFFICIAL	83.26	North America
COUNTRIES	Saint Vincent and the Grenadines	2023	MCV1	OFFICIAL	90.35	North America
COUNTRIES	Saint Vincent and the Grenadines	2023	MCV2	OFFICIAL	91.97	North America
COUNTRIES	Sao Tome and Principe	2023	MCV1	OFFICIAL	86.5	Africa
COUNTRIES	Sao Tome and Principe	2023	MCV2	OFFICIAL	89.8	Africa
COUNTRIES	Saudi Arabia	2023	MCV1	OFFICIAL	96.61	Asia
COUNTRIES	Saudi Arabia	2023	MCV2	OFFICIAL	96.4	Asia
COUNTRIES	Senegal	2023	MCV2	OFFICIAL	64.3	Africa
COUNTRIES	Senegal	2023	MCV1	OFFICIAL	76	Africa
COUNTRIES	Serbia	2023	MCV2	OFFICIAL	91.01	Europe
COUNTRIES	Serbia	2023	MCV1	OFFICIAL	84.47	Europe
COUNTRIES	Seychelles	2023	MCV2	OFFICIAL	88.73	Africa
COUNTRIES	Seychelles	2023	MCV1	OFFICIAL	93.47	Africa
COUNTRIES	Sierra Leone	2023	MCV2	OFFICIAL	100.06	Africa
COUNTRIES	Sierra Leone	2023	MCV1	OFFICIAL	107.28	Africa
COUNTRIES	Singapore	2023	MCV1	OFFICIAL	96.9	Asia
COUNTRIES	Singapore	2023	MCV2	OFFICIAL	91.9	Asia
COUNTRIES	Slovakia	2023	MCV2	OFFICIAL	94.52	Europe
COUNTRIES	Slovakia	2023	MCV1	OFFICIAL	94.43	Europe
COUNTRIES	Slovenia	2023	MCV1	OFFICIAL	95	Europe
COUNTRIES	Slovenia	2023	MCV2	OFFICIAL	88.9	Europe
COUNTRIES	Solomon Islands	2023	MCV2	OFFICIAL	48.08	Oceania
COUNTRIES	Solomon Islands	2023	MCV1	OFFICIAL	67.83	Oceania
COUNTRIES	South Africa	2023	MCV1	OFFICIAL	79.7	Africa
COUNTRIES	South Africa	2023	MCV2	OFFICIAL	83.5	Africa
COUNTRIES	South Sudan	2023	MCV1	OFFICIAL	80	Africa
COUNTRIES	Spain	2023	MCV2	OFFICIAL	91.81	Europe
COUNTRIES	Spain	2023	MCV1	OFFICIAL	96.13	Europe
COUNTRIES	Sri Lanka	2023	MCV1	OFFICIAL	98.76	Asia
COUNTRIES	Sri Lanka	2023	MCV2	OFFICIAL	98.72	Asia
COUNTRIES	Suriname	2023	MCV2	OFFICIAL	66.48	South America
COUNTRIES	Suriname	2023	MCV1	OFFICIAL	92.08	South America
COUNTRIES	Sweden	2023	MCV1	OFFICIAL	93.1	Europe
COUNTRIES	Sweden	2023	MCV2	OFFICIAL	92.2	Europe
COUNTRIES	Switzerland	2023	MCV2	OFFICIAL	91	Europe
COUNTRIES	Switzerland	2023	MCV1	OFFICIAL	95	Europe
COUNTRIES	Syria	2023	MCV2	OFFICIAL	70.32	Asia
COUNTRIES	Syria	2023	MCV1	OFFICIAL	80.22	Asia
COUNTRIES	Tajikistan	2023	MCV2	OFFICIAL	96.25	Asia
COUNTRIES	Tajikistan	2023	MCV1	OFFICIAL	97.65	Asia
COUNTRIES	Togo	2023	MCV2	OFFICIAL	71.84	Africa
COUNTRIES	Togo	2023	MCV1	OFFICIAL	86.41	Africa
COUNTRIES	Tonga	2023	MCV2	OFFICIAL	98.96	Oceania
COUNTRIES	Tonga	2023	MCV1	OFFICIAL	100	Oceania
COUNTRIES	Trinidad and Tobago	2023	MCV2	OFFICIAL	90.54	North America
COUNTRIES	Trinidad and Tobago	2023	MCV1	OFFICIAL	89.74	North America
COUNTRIES	Tunisia	2023	MCV2	OFFICIAL	97	Africa
COUNTRIES	Tunisia	2023	MCV1	OFFICIAL	96	Africa
COUNTRIES	Turkey	2023	MCV1	OFFICIAL	95.17	Europe
COUNTRIES	Turkey	2023	MCV2	OFFICIAL	93.68	Europe
COUNTRIES	Turkmenistan	2023	MCV2	OFFICIAL	98.9	Asia
COUNTRIES	Turkmenistan	2023	MCV1	OFFICIAL	98.9	Asia
COUNTRIES	Turks and Caicos Islands	2023	MCV1	OFFICIAL	99.63	NA
COUNTRIES	Turks and Caicos Islands	2023	MCV2	OFFICIAL	95.76	NA
COUNTRIES	Tuvalu	2023	MCV1	OFFICIAL	97.51	Oceania
COUNTRIES	Tuvalu	2023	MCV2	OFFICIAL	98.11	Oceania
COUNTRIES	Uganda	2023	MCV1	OFFICIAL	83	Africa
COUNTRIES	Ukraine	2023	MCV2	OFFICIAL	87.3	Europe
COUNTRIES	Ukraine	2023	MCV1	OFFICIAL	92.36	Europe
COUNTRIES	United Arab Emirates	2023	MCV1	OFFICIAL	98	Asia
COUNTRIES	United Arab Emirates	2023	MCV2	OFFICIAL	94	Asia
COUNTRIES	United Kingdom	2023	MCV1	OFFICIAL	89.8	Europe
COUNTRIES	United Kingdom	2023	MCV2	OFFICIAL	85.24	Europe
COUNTRIES	United Republic of Tanzania	2023	MCV1	OFFICIAL	99	NA
COUNTRIES	United Republic of Tanzania	2023	MCV2	OFFICIAL	97	NA
COUNTRIES	Uruguay	2023	MCV1	OFFICIAL	95.92	South America
COUNTRIES	Uruguay	2023	MCV2	OFFICIAL	90.19	South America
COUNTRIES	Uzbekistan	2023	MCV1	OFFICIAL	99.4	Asia
COUNTRIES	Uzbekistan	2023	MCV2	OFFICIAL	99.6	Asia
COUNTRIES	Vanuatu	2023	MCV1	OFFICIAL	97	Oceania
COUNTRIES	Vanuatu	2023	MCV2	OFFICIAL	21	Oceania
COUNTRIES	Venezuela	2023	MCV1	OFFICIAL	68.1	South America
COUNTRIES	Venezuela	2023	MCV2	OFFICIAL	39.06	South America
COUNTRIES	Vietnam	2023	MCV2	OFFICIAL	86.03	Asia
COUNTRIES	Vietnam	2023	MCV1	OFFICIAL	81.96	Asia
COUNTRIES	Yemen	2023	MCV2	OFFICIAL	64.42	Asia
COUNTRIES	Yemen	2023	MCV1	OFFICIAL	73.41	Asia
COUNTRIES	Zambia	2023	MCV1	OFFICIAL	80.3	Africa
COUNTRIES	Zambia	2023	MCV2	OFFICIAL	60.47	Africa
COUNTRIES	Zimbabwe	2023	MCV2	OFFICIAL	77	Africa
COUNTRIES	Zimbabwe	2023	MCV1	OFFICIAL	90	Africa
COUNTRIES	Afghanistan	2023	MCV1	WUENIC	55	Asia
COUNTRIES	Afghanistan	2023	MCV2	WUENIC	42	Asia
WHO_REGIONS	African Region	2023	MCV1	WUENIC	70	NA
WHO_REGIONS	African Region	2023	MCV2	WUENIC	49	NA
COUNTRIES	Albania	2023	MCV2	WUENIC	93	Europe
COUNTRIES	Albania	2023	MCV1	WUENIC	83	Europe
COUNTRIES	Algeria	2023	MCV1	WUENIC	99	Africa
COUNTRIES	Algeria	2023	MCV2	WUENIC	93	Africa
COUNTRIES	Andorra	2023	MCV1	WUENIC	99	Europe
COUNTRIES	Andorra	2023	MCV2	WUENIC	96	Europe
COUNTRIES	Angola	2023	MCV1	WUENIC	50	Africa
COUNTRIES	Angola	2023	MCV2	WUENIC	35	Africa
COUNTRIES	Antigua and Barbuda	2023	MCV2	WUENIC	87	North America
COUNTRIES	Antigua and Barbuda	2023	MCV1	WUENIC	94	North America
COUNTRIES	Argentina	2023	MCV1	WUENIC	80	South America
COUNTRIES	Argentina	2023	MCV2	WUENIC	54	South America
COUNTRIES	Armenia	2023	MCV1	WUENIC	96	Europe
COUNTRIES	Armenia	2023	MCV2	WUENIC	96	Europe
COUNTRIES	Australia	2023	MCV1	WUENIC	91	Oceania
COUNTRIES	Australia	2023	MCV2	WUENIC	93	Oceania
